Los Angeles Lakers
TRB
Meyers Leonard,,,,0,1,,0,,1,1,,1
Chris Kaman,0,0,0,0,0,0,0,0,0,0,0,0
Robin Lopez,0,0,0,0,0,0,0,0,0,0,0,0
Joel Freeland,0,0,,,0,,0,0,0,0,0,0
Wesley Matthews,5,1,3,3,2,2,5,2,2,2,2,0
Steve Blake,0,2,2,0,2,0,3,1,2,1,1,0
Victor Claver,,,,,,,,,,,,
LaMarcus Aldridge,1,1,0,0,0,1,1,0,1,,0,2
C.J. McCollum,0,0,0,0,3,1,2,0,3,1,1,
Allen Crabbe,1,,,0,,,,0,1,2,1,1
Thomas Robinson,0,,0,0,0,0,0,,0,,,0
Dorell Wright,0,0,,,1,,,0,1,,,0
Will Barton,0,,0,0,0,0,1,,0,0,0,0
MP
Damian Lillard,29:38,35:20,38:22,36:13,31:52,38:36,33:44,38:37,30:06,37:54,35:26,26:07
Nicolas Batum,34:12,35:02,31:46,36:18,28:51,34:05,35:08,,,,,20:50
Meyers Leonard,,,,1:20,6:04,,1:00,,5:18,29:34,,12:00
Chris Kaman,21:30,20:49,20:50,17:23,17:43,18:28,18:41,17:56,21:38,18:18,20:46,16:43
Robin Lopez,32:24,29:27,26:50,29:15,24:13,32:24,28:22,22:36,21:04,29:42,27:14,23:26
Joel Freeland,5:40,6:08,,,4:27,,6:34,16:17,12:15,18:08,11:04,7:53
Wesley Matthews,34:38,37:15,33:04,36:28,25:19,33:09,34:38,35:41,24:30,32:51,35:38,27:07
Steve Blake,20:19,21:36,23:06,20:49,19:39,19:02,22:25,25:18,27:48,16:07,29:11,21:08
Victor Claver,,,,,,,,,,,,
LaMarcus Aldridge,34:06,37:34,33:12,37:10,29:54,38:59,36:12,38:51,30:27,,36:34,28:07
C.J. McCollum,15:43,10:11,3:03,1:20,21:28,10:16,13:15,17:09,22:51,10:57,17:37,
Allen Crabbe,2:20,,,1:20,,,,21:49,17:35,31:14,20:35,21:53
Thomas Robinson,2:20,,14:08,10:35,13:00,5:31,5:11,,5:18,,,7:51
Dorell Wright,4:50,6:38,,,6:03,,,5:46,5:18,,,12:00
Will Barton,2:20,,15:39,11:49,11:27,9:30,4:50,,15:52,15:15,5:55,14:55
PTS
Damian Lillard,10,20,11,27,18,25,11,29,27,28,24,21
Nicolas Batum,16,7,5,7,8,10,10,,,,,9
Meyers Leonard,,,,0,3,,0,,5,7,,5
Chris Kaman,12,12,2,5,12,8,12,12,16,12,15,10
Robin Lopez,11,8,12,19,8,19,12,4,19,10,8,12
Joel Freeland,0,0,,,0,,4,5,2,4,2,2
Wesley Matthews,22,16,18,21,12,14,21,16,12,10,16,12
Steve Blake,1,6,8,0,8,0,9,5,6,7,5,0
Victor Claver,,,,,,,,,,,,
LaMarcus Aldridge,27,22,26,16,20,21,28,25,12,,22,16
C.J. McCollum,2,0,0,0,13,5,6,4,15,3,7,
Allen Crabbe,3,,,2,,,,2,7,8,3,9
Thomas Robinson,2,,4,2,3,0,0,,0,,,5
Dorell Wright,0,3,,,3,,,0,3,,,2
Will Barton,0,,4,2,0,0,3,,6,8,0,2
3P%
Damian Lillard,.286,.500,.143,.500,.167,.500,.400,.625,.833,.667,.286,1.000
Nicolas Batum,.400,.333,.333,.000,.333,.500,.400,,,,,.500
Meyers Leonard,,,,,1.000,,,,1.000,.333,,.500
Chris Kaman,,,,,,,,,,,,
Robin Lopez,,,,,,,,,,,,
Joel Freeland,,,,,,,,,,,,
Wesley Matthews,.556,.143,.333,.375,.400,.400,.385,.222,.333,.286,.333,.000
Steve Blake,.000,.400,.500,.000,.500,.000,1.000,.250,.286,.500,1.000,.000
Victor Claver,,,,,,,,,,,,
LaMarcus Aldridge,1.000,.333,.000,.000,.000,.500,1.000,,1.000,,,1.000
C.J. McCollum,.000,,.000,,.750,.333,.667,,.500,.500,.333,
Allen Crabbe,1.000,,,,,,,.000,.250,.333,.500,.500
Thomas Robinson,,,,,,,,,,,,
Dorell Wright,.000,,,,.500,,,.000,1.000,,,.000
Will Barton,,,.000,.000,.000,,1.000,,.000,,,
Golden State Warriors
TRB
Brandon Rush,,,,0,,0,0,,1,1,1
Justin Holiday,0,0,,,,,,,1,0,0
Shaun Livingston,0,2,0,1,1,0,0,2,0,6,3
Andrew Bogut,5,10,12,14,18,8,5,14,9,10,4
Festus Ezeli,1,4,4,2,1,2,5,,5,3,1
Andre Iguodala,3,4,6,0,4,3,2,1,4,3,3
Stephen Curry,10,5,5,6,9,2,6,3,5,4,5
Marreese Speights,5,3,2,,2,1,2,9,6,9,0
Harrison Barnes,6,4,2,7,4,9,8,3,4,2,11
Leandro Barbosa,1,1,3,0,3,2,1,1,4,0,1
David Lee,,,,0,,,,,,,
Ognjen Kuzmic,1,,,,,0,,,2,2,1
Klay Thompson,2,5,1,1,4,,5,4,4,3,1
Draymond Green,10,5,6,8,8,9,4,8,6,8,9
AST
Brandon Rush,,,,0,,1,0,,1,0,0
Justin Holiday,1,0,,,,,,,1,0,0
Shaun Livingston,0,1,2,6,2,2,1,2,1,4,4
Andrew Bogut,0,3,3,5,1,2,5,5,2,4,2
Festus Ezeli,0,1,0,0,0,0,0,,0,0,1
Andre Iguodala,2,6,5,1,3,1,1,3,4,1,1
Stephen Curry,5,10,6,7,5,10,5,5,9,15,10
Marreese Speights,2,0,0,,0,0,0,0,2,0,1
Harrison Barnes,1,3,2,3,1,0,0,3,1,1,1
Leandro Barbosa,1,3,1,1,2,0,2,3,2,3,1
David Lee,,,,0,,,,,,,
Ognjen Kuzmic,0,,,,,0,,,0,0,0
Klay Thompson,6,2,1,1,6,,4,2,5,3,2
Draymond Green,3,1,2,5,2,0,5,7,2,1,5
3P
Brandon Rush,,,,0,,0,0,,0,0,0
Justin Holiday,0,0,,,,,,,0,1,0
Shaun Livingston,0,0,0,0,0,0,0,0,0,0,0
Andrew Bogut,0,0,0,0,0,0,0,0,0,0,0
Festus Ezeli,0,0,0,0,0,0,0,,0,0,0
Andre Iguodala,0,1,0,1,2,0,0,0,0,2,2
Stephen Curry,2,3,1,4,6,4,0,3,3,5,2
Marreese Speights,0,0,0,,0,0,0,0,0,0,0
Harrison Barnes,0,1,1,2,0,2,1,1,3,2,0
Leandro Barbosa,0,0,1,1,0,2,0,0,0,0,0
David Lee,,,,0,,,,,,,
Ognjen Kuzmic,0,,,,,0,,,0,0,0
Klay Thompson,2,5,3,3,0,,5,4,4,2,1
Draymond Green,2,1,0,4,1,3,1,3,1,2,1
MP
Brandon Rush,,,,4:58,,7:06,3:02,,8:15,5:41,8:03
Justin Holiday,4:27,1:44,,,,,,,9:48,9:11,6:37
Shaun Livingston,3:40,11:03,16:04,18:48,15:24,19:10,10:39,13:03,19:42,18:04,23:30
Andrew Bogut,18:04,30:23,31:32,34:12,36:32,25:33,25:49,31:00,21:33,21:08,19:58
Festus Ezeli,8:09,12:57,12:36,9:51,2:49,10:19,10:11,,12:00,10:57,7:33
Andre Iguodala,29:15,32:40,31:39,20:34,31:15,31:08,22:19,31:48,25:35,20:38,24:42
Stephen Curry,36:32,34:06,30:50,33:49,39:58,34:04,35:46,31:56,28:18,29:56,24:30
Marreese Speights,17:49,4:55,12:17,,7:10,12:08,12:00,16:15,14:27,20:25,16:02
Harrison Barnes,28:50,30:09,26:11,27:23,23:16,31:46,38:57,32:19,23:05,24:13,39:41
Leandro Barbosa,14:26,17:26,15:41,17:43,18:18,30:59,9:53,15:09,14:51,18:47,17:02
David Lee,,,,6:45,,,,,,,
Ognjen Kuzmic,6:27,,,,,1:51,,,5:57,7:47,4:27
Klay Thompson,37:59,34:08,33:56,30:17,31:09,,39:42,35:52,27:12,29:13,22:55
Draymond Green,34:22,30:29,29:14,35:40,34:09,35:56,31:42,32:38,29:17,24:00,25:00
PTS
Brandon Rush,,,,0,,2,0,,2,0,0
Justin Holiday,0,0,,,,,,,0,3,1
Shaun Livingston,0,2,0,6,0,6,2,4,8,3,6
Andrew Bogut,4,6,11,6,8,4,4,11,13,15,12
Festus Ezeli,5,3,4,0,0,4,3,,8,3,0
Andre Iguodala,2,9,5,9,15,1,2,5,0,10,17
Stephen Curry,24,31,21,28,34,28,16,17,19,30,8
Marreese Speights,16,2,4,,6,4,11,8,13,24,14
Harrison Barnes,9,15,3,10,4,12,22,12,17,14,14
Leandro Barbosa,4,9,13,13,6,12,2,8,4,4,4
David Lee,,,,6,,,,,,,
Ognjen Kuzmic,0,,,,,0,,,0,2,0
Klay Thompson,19,41,29,19,11,,29,25,21,18,14
Draymond Green,12,9,5,24,14,22,9,17,7,10,11
3P%
Brandon Rush,,,,,,,.000,,,.000,.000
Justin Holiday,,,,,,,,,.000,.500,.000
Shaun Livingston,,,,,,,,,,,
Andrew Bogut,,,,,,,,,,,
Festus Ezeli,,,,,,,,,,,
Andre Iguodala,.000,.250,.000,1.000,.500,.000,,.000,.000,.667,1.000
Stephen Curry,.222,.375,.200,.500,.667,.400,.000,.429,.500,.556,.333
Marreese Speights,,,,,,,,,.000,,
Harrison Barnes,.000,.500,.500,1.000,.000,.667,.333,.333,.600,.667,.000
Leandro Barbosa,.000,,.500,.500,.000,.667,.000,.000,.000,.000,.000
David Lee,,,,,,,,,,,
Ognjen Kuzmic,,,,,,,,,,,
Klay Thompson,.250,.714,.429,.750,.000,,.833,.444,.667,.286,.200
Draymond Green,1.000,.500,.000,.500,.200,.429,.500,.375,.200,1.000,.200
AST
New York Knicks
TRB
Samuel Dalembert,4,2,8,8,2,1,6,7,7,4,8,2,1,7
J.R. Smith,1,1,3,2,,4,5,3,4,2,4,1,0,0
Jose Calderon,,,,,,,,,,,,,,3
Andrea Bargnani,,,,,,,,,,,,,,
Pablo Prigioni,2,1,2,1,1,,,2,2,2,3,1,1,3
Tim Hardaway,0,0,1,0,0,3,2,1,1,1,2,2,1,0
Amar'e Stoudemire,8,4,10,12,8,7,9,10,3,,6,5,3,11
Shane Larkin,2,2,2,2,5,4,1,0,1,2,1,0,0,
Carmelo Anthony,4,2,2,6,6,4,9,9,5,7,9,6,4,7
Iman Shumpert,3,3,0,4,6,4,4,3,8,0,,8,4,2
Quincy Acy,6,10,3,,6,9,3,,4,2,8,,8,5
Cleanthony Early,0,,,,1,3,2,1,0,0,,,,
Cole Aldrich,7,6,2,5,5,2,,,,2,,,1,1
Jason Smith,1,2,2,3,3,1,3,4,4,5,1,3,2,1
AST
Samuel Dalembert,2,0,1,3,3,0,2,0,4,2,2,1,0,0
J.R. Smith,3,7,2,4,,5,5,2,3,2,4,3,4,2
Jose Calderon,,,,,,,,,,,,,,3
Andrea Bargnani,,,,,,,,,,,,,,
Pablo Prigioni,3,2,5,0,0,,,3,0,3,0,4,3,2
Tim Hardaway,1,1,0,0,3,3,2,1,1,0,1,2,2,0
Amar'e Stoudemire,0,2,0,2,2,1,2,1,0,,0,4,0,0
Shane Larkin,3,5,5,1,2,0,4,2,2,4,2,1,4,
Carmelo Anthony,3,6,2,3,8,4,2,7,1,1,3,5,1,2
Iman Shumpert,1,2,4,0,5,5,7,5,3,0,,8,1,3
Quincy Acy,1,2,2,,1,0,0,,1,0,3,,0,2
Cleanthony Early,0,,,,0,1,1,1,0,1,,,,
Cole Aldrich,2,1,0,1,1,0,,,,1,,,0,0
Jason Smith,0,0,2,2,0,2,1,1,2,0,1,1,1,1
3P
Samuel Dalembert,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.R. Smith,0,1,1,0,,0,0,2,3,1,2,1,1,0
Jose Calderon,,,,,,,,,,,,,,1
Andrea Bargnani,,,,,,,,,,,,,,
Pablo Prigioni,0,2,1,2,0,,,0,2,2,1,3,2,2
Tim Hardaway,1,0,1,1,4,3,3,2,0,0,0,3,1,0
Amar'e Stoudemire,0,0,0,0,0,0,0,0,0,,0,0,0,0
Shane Larkin,0,1,1,0,0,0,1,0,1,1,1,0,0,
Carmelo Anthony,1,2,2,1,0,1,2,0,2,1,2,2,4,3
Iman Shumpert,1,0,2,4,4,1,2,2,0,0,,2,1,0
Quincy Acy,0,0,0,,0,0,0,,0,0,0,,0,0
Cleanthony Early,0,,,,1,3,0,0,0,0,,,,
Cole Aldrich,0,0,0,0,0,0,,,,0,,,0,0
Jason Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP
Samuel Dalembert,19:51,5:34,22:21,20:12,14:30,4:52,24:46,16:05,27:24,18:19,22:08,17:25,8:22,23:33
J.R. Smith,21:36,25:08,26:47,24:27,,24:25,33:16,27:14,30:08,20:57,36:32,34:20,13:13,24:37
Jose Calderon,,,,,,,,,,,,,,21:03
Andrea Bargnani,,,,,,,,,,,,,,
Pablo Prigioni,17:19,19:47,24:17,21:59,6:12,,,22:04,21:23,29:11,23:05,20:32,18:59,26:57
Tim Hardaway,17:53,4:45,10:28,11:09,26:43,28:28,24:55,22:21,17:35,15:35,10:53,29:01,22:02,8:44
Amar'e Stoudemire,23:55,24:23,23:03,28:27,22:02,24:43,20:56,26:15,18:41,,20:14,24:27,19:53,19:44
Shane Larkin,25:35,28:13,26:32,26:00,32:28,19:03,29:11,24:57,16:46,37:38,26:12,22:01,29:01,
Carmelo Anthony,28:48,34:20,34:43,36:51,38:38,35:35,37:08,41:31,32:09,39:13,38:13,37:45,26:36,38:34
Iman Shumpert,20:14,29:17,25:40,30:50,36:25,30:20,34:34,30:26,26:15,0:55,,36:22,27:58,32:06
Quincy Acy,21:28,22:27,20:20,,13:42,22:14,13:34,,20:12,19:39,31:10,,32:18,23:57
Cleanthony Early,6:43,,,,6:12,15:43,10:44,8:26,0:01,6:34,,,,
Cole Aldrich,16:59,14:09,6:30,14:31,11:27,5:45,,,,12:24,,,8:28,2:40
Jason Smith,13:47,18:52,19:19,22:54,26:23,15:23,10:56,20:41,24:10,24:08,19:54,6:08,10:52,17:21
PTS
Samuel Dalembert,6,0,0,2,2,2,7,0,2,4,8,2,3,6
J.R. Smith,6,11,7,6,,8,8,12,19,9,28,9,3,6
Jose Calderon,,,,,,,,,,,,,,3
Andrea Bargnani,,,,,,,,,,,,,,
Pablo Prigioni,4,6,3,6,0,,,3,6,13,5,11,8,8
Tim Hardaway,7,0,9,7,20,16,15,15,2,3,6,24,6,2
Amar'e Stoudemire,12,8,17,6,15,14,14,4,8,,9,14,19,16
Shane Larkin,6,9,9,6,4,0,9,2,9,7,7,0,4,
Carmelo Anthony,14,25,28,18,13,19,20,25,27,46,28,26,20,25
Iman Shumpert,5,12,15,19,15,11,19,18,10,0,,21,3,7
Quincy Acy,6,8,2,,0,7,2,,2,6,8,,9,10
Cleanthony Early,2,,,,3,12,0,0,0,2,,,,
Cole Aldrich,2,2,0,4,4,4,,,,0,,,2,2
Jason Smith,8,12,6,9,17,6,2,6,10,4,6,0,14,6
3P%
Samuel Dalembert,,,,,,,,,,,,,,
J.R. Smith,.000,.333,.333,.000,,,.000,.250,.375,1.000,.333,.250,.500,.000
Jose Calderon,,,,,,,,,,,,,,.333
Andrea Bargnani,,,,,,,,,,,,,,
Pablo Prigioni,.000,.667,.500,.667,.000,,,.000,.667,.500,.500,.750,.667,.667
Tim Hardaway,.167,,.500,.333,.571,.600,.500,.500,.000,.000,.000,.375,.333,
Amar'e Stoudemire,,,,,,,,,,,,,,
Shane Larkin,.000,1.000,.500,.000,.000,,.500,.000,1.000,1.000,1.000,.000,.000,
Carmelo Anthony,.333,.500,.667,.500,.000,.250,.400,.000,.500,1.000,.667,.500,.800,.429
Iman Shumpert,.500,.000,.667,1.000,.667,.250,.500,.500,.000,,,.500,.500,.000
Quincy Acy,,,.000,,,,,,,,.000,,,
Cleanthony Early,,,,,1.000,.600,.000,.000,,,,,,
Cole Aldrich,,,,,,,,,,,,,,
Jason Smith,,,,,,,,,,,,,,
Washington Wizards
TRB
Kris Humphries,2,0,1,,0,5,9,9,6,6,5,9
DeJuan Blair,,,0,0,,1,,,,,,
Nene Hilario,,4,6,7,7,2,7,4,3,5,7,0
Andre Miller,1,3,0,2,2,3,3,0,0,1,0,3
John Wall,3,5,6,1,6,3,3,3,5,6,6,4
Garrett Temple,7,1,1,5,7,2,6,3,3,1,2,2
Drew Gooden,5,5,3,4,2,6,,,,,,3
Otto Porter,4,1,5,7,1,5,0,2,4,5,3,
Rasual Butler,1,,,,,1,3,1,3,2,0,2
Martell Webster,,,,,,,,,,,,
Bradley Beal,,,,,,,,,,3,5,2
Marcin Gortat,7,12,9,7,10,10,7,13,7,6,6,13
Kevin Seraphin,0,1,,2,2,4,6,3,3,2,6,5
Paul Pierce,6,4,3,5,4,8,5,8,6,5,5,10
AST
Kris Humphries,0,0,2,,0,1,3,1,0,1,1,1
DeJuan Blair,,,1,0,,0,,,,,,
Nene Hilario,,5,4,2,3,1,5,1,1,2,4,0
Andre Miller,1,1,2,3,1,2,4,7,5,4,2,2
John Wall,11,12,10,7,10,7,4,11,10,11,7,9
Garrett Temple,1,1,1,2,4,3,2,1,4,0,1,1
Drew Gooden,1,0,1,2,0,0,,,,,,1
Otto Porter,0,1,1,4,2,0,0,0,3,1,0,
Rasual Butler,0,,,,,1,2,1,2,0,0,2
Martell Webster,,,,,,,,,,,,
Bradley Beal,,,,,,,,,,3,5,6
Marcin Gortat,0,1,2,2,1,0,0,2,0,1,1,2
Kevin Seraphin,1,0,,0,1,2,0,1,2,1,1,1
Paul Pierce,5,1,4,3,2,1,3,2,4,1,2,2
3P
Kris Humphries,0,0,0,,0,0,0,0,0,0,0,0
DeJuan Blair,,,0,0,,0,,,,,,
Nene Hilario,,0,0,0,0,0,0,0,0,0,0,0
Andre Miller,0,0,0,0,0,0,0,0,0,0,0,0
John Wall,0,2,1,0,1,0,0,0,1,0,1,2
Garrett Temple,2,2,2,4,4,0,1,0,0,0,0,0
Drew Gooden,1,0,0,1,1,0,,,,,,0
Otto Porter,1,0,1,0,1,1,0,0,0,2,0,
Rasual Butler,1,,,,,1,1,2,2,2,0,2
Martell Webster,,,,,,,,,,,,
Bradley Beal,,,,,,,,,,3,2,0
Marcin Gortat,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Seraphin,0,0,,0,0,0,0,0,0,0,0,0
Paul Pierce,1,2,0,3,0,1,0,1,0,3,1,4
MP
Kris Humphries,13:21,2:48,7:05,,1:46,15:25,19:03,24:44,26:21,21:15,19:55,20:17
DeJuan Blair,,,4:05,1:32,,5:02,,,,,,
Nene Hilario,,33:50,32:33,23:53,35:26,18:29,31:03,27:23,26:52,33:59,28:05,6:13
Andre Miller,10:24,11:17,10:02,16:45,10:06,17:40,13:29,11:05,14:53,13:21,10:37,11:22
John Wall,37:21,36:44,37:58,30:20,42:54,30:20,34:31,36:58,33:07,34:39,36:44,36:38
Garrett Temple,30:55,33:32,37:46,30:18,42:51,29:02,31:26,21:41,22:50,13:20,9:37,17:57
Drew Gooden,33:38,20:24,13:57,22:01,15:48,11:17,,,,,,8:52
Otto Porter,23:30,17:58,36:50,28:12,22:03,25:03,19:42,18:46,26:11,24:57,25:11,
Rasual Butler,10:15,,,,,15:21,17:41,26:56,25:31,6:24,0:38,28:25
Martell Webster,,,,,,,,,,,,
Bradley Beal,,,,,,,,,,25:57,31:30,34:06
Marcin Gortat,40:14,36:47,37:59,21:37,38:48,27:39,25:44,26:30,26:20,29:52,24:35,34:56
Kevin Seraphin,7:40,1:56,,22:07,13:52,18:08,19:31,16:39,16:03,10:36,23:26,13:04
Paul Pierce,32:42,30:16,16:48,27:57,37:10,22:57,27:50,29:18,21:52,25:40,29:42,28:10
PTS
Kris Humphries,4,0,0,,0,11,7,12,16,9,4,12
DeJuan Blair,,,0,0,,2,,,,,,
Nene Hilario,,12,22,6,8,7,17,8,16,9,10,2
Andre Miller,0,2,0,12,2,10,2,1,4,2,6,8
John Wall,16,30,19,11,31,8,18,27,15,11,28,19
Garrett Temple,6,12,18,17,16,3,3,6,1,2,0,1
Drew Gooden,18,4,2,10,3,5,,,,,,4
Otto Porter,13,4,21,4,3,13,4,2,13,6,6,
Rasual Butler,3,,,,,5,9,18,10,6,0,8
Martell Webster,,,,,,,,,,,,
Bradley Beal,,,,,,,,,,21,12,17
Marcin Gortat,18,20,20,6,14,8,12,14,8,17,4,10
Kevin Seraphin,0,0,,15,6,4,13,6,5,2,12,5
Paul Pierce,17,16,2,17,11,8,12,13,10,17,9,25
3P%
Kris Humphries,,,,,,.000,,.000,,.000,,
DeJuan Blair,,,,,,,,,,,,
Nene Hilario,,,.000,,,,,,,,,
Andre Miller,.000,,,,,,,,,,,
John Wall,.000,.400,.250,,.333,.000,,.000,.500,.000,.250,.667
Garrett Temple,.333,.667,.500,.571,.571,.000,.333,.000,.000,.000,,.000
Drew Gooden,.500,.000,,.500,.500,,,,,,,
Otto Porter,.333,,.500,.000,1.000,1.000,,.000,,.500,.000,
Rasual Butler,.500,,,,,.250,.333,1.000,.667,1.000,,.400
Martell Webster,,,,,,,,,,,,
Bradley Beal,,,,,,,,,,.500,1.000,.000
Marcin Gortat,,,,,,,,,,,,
Kevin Seraphin,,,,,,,,,,,,
Paul Pierce,.333,1.000,.000,.600,.000,.250,.000,.250,.000,.600,.333,.800
Dallas Mavericks
TRB
Jameer Nelson,0,1,5,2,4,2,2,5,2,0,2,2,4,2
Raymond Felton,,,,,,,,,,,,,,
Chandler Parsons,4,7,4,3,4,3,6,4,6,5,9,3,2,8
Devin Harris,0,1,3,2,3,2,1,2,2,2,1,,,0
Tyson Chandler,10,6,7,12,4,13,15,11,10,16,9,16,4,13
Brandan Wright,5,3,5,6,3,5,2,0,5,5,3,6,3,11
Monta Ellis,4,3,7,0,3,1,2,2,4,0,2,1,3,6
Dirk Nowitzki,6,3,6,7,3,10,6,7,3,3,5,4,2,7
Charlie Villanueva,,1,,,1,1,0,,2,0,1,,3,
Greg Smith,0,3,,,0,0,,0,3,0,4,2,3,
Jae Crowder,0,0,,0,1,0,1,0,0,1,1,1,4,
Richard Jefferson,2,2,2,3,2,1,3,,7,1,,1,3,1
Al-Farouq Aminu,2,10,5,1,4,2,2,2,4,6,11,4,6,1
Jose Barea,4,0,0,2,2,1,0,3,1,2,4,2,1
AST
Jameer Nelson,3,5,4,2,1,3,5,5,5,6,8,4,7,6
Raymond Felton,,,,,,,,,,,,,,
Chandler Parsons,0,2,4,2,1,0,1,3,3,5,6,1,3,1
Devin Harris,5,3,6,6,4,6,2,5,1,5,5,,,1
Tyson Chandler,0,2,1,0,2,0,2,1,2,2,3,1,1,1
Brandan Wright,0,1,0,0,1,0,0,0,0,1,0,0,1,0
Monta Ellis,6,6,3,6,1,6,5,4,4,3,2,4,10,4
Dirk Nowitzki,2,1,3,4,1,2,3,3,4,1,1,2,2,2
Charlie Villanueva,,0,,,0,0,0,,0,0,0,,0,
Greg Smith,0,0,,,0,0,,0,0,1,0,0,1,
Jae Crowder,0,0,,1,1,0,1,1,1,0,0,0,1,
Richard Jefferson,1,1,1,0,0,0,0,,1,1,,0,2,0
Al-Farouq Aminu,0,1,0,0,0,2,1,0,1,1,0,0,1,0
Jose Barea,3,3,3,2,4,2,1,11,5,7,6,8,2
3P
Jameer Nelson,3,1,2,2,2,2,2,1,0,1,3,1,2,3
Raymond Felton,,,,,,,,,,,,,,
Chandler Parsons,1,1,2,4,0,0,0,5,2,1,4,3,2,0
Devin Harris,2,3,2,2,0,1,0,0,1,1,0,,,2
Tyson Chandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandan Wright,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monta Ellis,1,0,0,0,0,0,2,1,2,3,0,2,3,1
Dirk Nowitzki,0,2,0,4,2,5,2,2,1,1,1,3,2,0
Charlie Villanueva,,0,,,0,1,0,,2,0,1,,0,
Greg Smith,0,0,,,0,0,,0,0,0,0,0,0,
Jae Crowder,0,0,,0,0,0,2,0,1,1,0,1,2,
Richard Jefferson,1,0,0,0,0,0,0,,1,0,,0,1,0
Al-Farouq Aminu,0,1,0,1,1,0,0,0,1,0,1,1,1,0
Jose Barea,0,0,1,0,0,1,1,0,0,0,1,5,0
MP
Jameer Nelson,30:28,20:54,30:55,23:02,25:22,24:06,28:13,25:37,24:21,22:15,24:55,24:48,26:12,28:09
Raymond Felton,,,,,,,,,,,,,,
Chandler Parsons,33:49,29:06,33:56,34:50,28:29,27:54,29:13,36:28,28:24,28:44,31:26,37:15,29:21,33:32
Devin Harris,29:07,24:14,27:29,29:30,26:35,20:28,20:56,32:41,12:17,20:52,10:14,,,23:52
Tyson Chandler,27:45,25:02,29:43,30:18,28:35,29:50,29:48,33:19,18:48,23:54,23:20,33:54,21:30,26:03
Brandan Wright,18:04,20:06,18:17,17:43,12:03,25:32,18:12,15:43,16:07,20:49,17:08,24:08,18:30,21:57
Monta Ellis,37:13,29:22,32:34,34:33,26:32,29:38,34:08,29:23,28:58,35:28,29:44,37:21,29:08,35:06
Dirk Nowitzki,31:40,23:31,29:46,29:33,27:04,28:08,29:53,34:25,20:09,22:35,25:21,27:46,21:24,30:58
Charlie Villanueva,,2:15,,,7:22,4:58,0:04,,7:57,3:21,7:41,,7:54,
Greg Smith,2:11,2:52,,,7:22,3:25,,5:45,13:05,0:51,9:11,2:49,11:11,
Jae Crowder,10:52,8:57,,2:33,7:22,3:51,12:05,5:38,18:01,5:45,12:16,10:59,19:54,
Richard Jefferson,13:22,15:33,7:24,14:55,11:07,5:39,6:35,,16:53,12:00,,4:28,17:37,4:10
Al-Farouq Aminu,5:29,19:30,16:19,9:36,16:25,18:34,18:15,12:42,15:18,22:52,29:52,13:22,15:31,18:57
Jose Barea,18:38,13:37,13:27,15:42,17:57,12:38,8:19,19:42,20:34,18:52,23:10,21:48,17:16
PTS
Jameer Nelson,9,5,8,6,6,10,11,5,2,5,11,5,10,11
Raymond Felton,,,,,,,,,,,,,,
Chandler Parsons,5,21,20,29,11,5,4,19,14,12,17,11,21,8
Devin Harris,17,12,12,12,7,8,1,12,7,7,0,,,9
Tyson Chandler,8,13,11,10,4,15,16,14,9,12,14,5,5,13
Brandan Wright,6,14,12,6,6,12,4,10,14,13,10,14,12,14
Monta Ellis,26,14,17,14,14,13,23,16,17,30,18,34,20,17
Dirk Nowitzki,18,21,17,27,17,27,17,23,21,15,13,13,23,11
Charlie Villanueva,,0,,,2,3,0,,10,0,5,,4,
Greg Smith,0,0,,,2,0,,0,5,0,2,1,3,
Jae Crowder,5,0,,0,0,2,15,2,6,3,0,5,10,
Richard Jefferson,6,0,2,2,3,0,0,,8,10,,0,3,0
Al-Farouq Aminu,0,16,2,5,7,2,2,0,3,10,9,3,13,2
Jose Barea,4,8,7,8,8,3,5,7,14,8,14,16,7
3P%
Jameer Nelson,.600,.500,.400,.333,.400,.400,.286,.250,.000,.333,.750,.200,.400,.500
Raymond Felton,,,,,,,,,,,,,,
Chandler Parsons,.250,.333,.333,.800,.000,.000,.000,.455,.400,.250,.444,.375,.333,.000
Devin Harris,.400,.429,.500,.333,.000,1.000,.000,.000,.500,.333,.000,,,.333
Tyson Chandler,,,,,,,,,,,,,,
Brandan Wright,,,,,,,,,,,,,,
Monta Ellis,.500,.000,.000,,.000,.000,.400,.250,.500,.429,.000,.500,.750,.167
Dirk Nowitzki,.000,.500,.000,1.000,.286,.625,.667,.667,.500,.333,.200,.750,1.000,.000
Charlie Villanueva,,,,,.000,.500,,,.500,.000,.333,,.000,
Greg Smith,,,,,,,,,,,,,,
Jae Crowder,,.000,,,,.000,1.000,.000,.250,.500,.000,.500,.400,
Richard Jefferson,.500,.000,.000,.000,.000,.000,.000,,.500,.000,,,.500,
Al-Farouq Aminu,.000,1.000,.000,.500,1.000,,.000,.000,.250,.000,.500,.500,.333,.000
Jose Barea,,.000,1.000,.000,.000,.333,.500,.000,,.000,.333,1.000,.000
Minnesota Timberwolves
TRB
Zach LaVine,,0,,,0,6,3,4,2,1,2,2
